group,model,outcome,bin_from,bin_to,n
tutti,lr_penalized,1,0.4,0.41000000000000003,3
tutti,lr_penalized,1,0.41000000000000003,0.42,2
tutti,lr_penalized,1,0.42,0.43,0
tutti,lr_penalized,1,0.43,0.44,1
tutti,lr_penalized,1,0.44,0.45,0
tutti,lr_penalized,1,0.45,0.46,2
tutti,lr_penalized,1,0.46,0.47000000000000003,0
tutti,lr_penalized,1,0.47000000000000003,0.48,0
tutti,lr_penalized,1,0.48,0.49,0
tutti,lr_penalized,1,0.49,0.5,0
tutti,lr_penalized,1,0.5,0.51,0
tutti,lr_penalized,1,0.51,0.52,0
tutti,lr_penalized,1,0.52,0.53,0
tutti,lr_penalized,1,0.53,0.54,0
tutti,lr_penalized,1,0.54,0.55,3
tutti,lr_penalized,1,0.55,0.56,0
tutti,lr_penalized,1,0.56,0.5700000000000001,1
tutti,lr_penalized,1,0.5700000000000001,0.58,1
tutti,lr_penalized,1,0.58,0.59,0
tutti,lr_penalized,1,0.59,0.6,0
tutti,lr_penalized,1,0.6,0.61,0
tutti,lr_penalized,1,0.61,0.62,1
tutti,lr_penalized,1,0.62,0.63,1
tutti,lr_penalized,1,0.63,0.64,0
tutti,lr_penalized,1,0.64,0.65,1
tutti,lr_penalized,1,0.65,0.66,0
tutti,lr_penalized,1,0.66,0.67,0
tutti,lr_penalized,1,0.67,0.68,0
tutti,lr_penalized,1,0.68,0.6900000000000001,0
tutti,lr_penalized,1,0.6900000000000001,0.7000000000000001,1
tutti,lr_penalized,1,0.7000000000000001,0.71,0
tutti,lr_penalized,1,0.71,0.72,1
tutti,lr_penalized,1,0.72,0.73,0
tutti,lr_penalized,1,0.73,0.74,0
tutti,lr_penalized,1,0.74,0.75,0
tutti,lr_penalized,1,0.75,0.76,1
tutti,lr_penalized,1,0.76,0.77,0
tutti,lr_penalized,1,0.77,0.78,0
tutti,lr_penalized,1,0.78,0.79,0
tutti,lr_penalized,1,0.79,0.8,1
tutti,lr_penalized,1,0.8,0.81,0
tutti,lr_penalized,1,0.81,0.8200000000000001,0
tutti,lr_penalized,1,0.8200000000000001,0.8300000000000001,1
tutti,lr_penalized,1,0.8300000000000001,0.84,0
tutti,lr_penalized,1,0.84,0.85,0
tutti,lr_penalized,1,0.85,0.86,0
tutti,lr_penalized,1,0.86,0.87,0
tutti,lr_penalized,1,0.87,0.88,0
tutti,lr_penalized,1,0.88,0.89,0
tutti,lr_penalized,1,0.89,0.9,0
tutti,lr_penalized,1,0.9,0.91,0
tutti,lr_penalized,1,0.91,0.92,0
tutti,lr_penalized,1,0.92,0.93,0
tutti,lr_penalized,1,0.93,0.9400000000000001,0
tutti,lr_penalized,1,0.9400000000000001,0.9500000000000001,0
tutti,lr_penalized,1,0.9500000000000001,0.96,0
tutti,lr_penalized,1,0.96,0.97,1
tutti,lr_penalized,1,0.97,0.98,0
tutti,lr_penalized,1,0.98,0.99,0
tutti,lr_penalized,1,0.99,1.0,0
diabetici,random_forest,0,0.0,0.01,0
diabetici,random_forest,0,0.01,0.02,0
diabetici,random_forest,0,0.02,0.03,0
diabetici,random_forest,0,0.03,0.04,0
diabetici,random_forest,0,0.04,0.05,1
diabetici,random_forest,0,0.05,0.06,0
diabetici,random_forest,0,0.06,0.07,2
diabetici,random_forest,0,0.07,0.08,4
diabetici,random_forest,0,0.08,0.09,7
diabetici,random_forest,0,0.09,0.1,4
diabetici,random_forest,0,0.1,0.11,8
diabetici,random_forest,0,0.11,0.12,11
diabetici,random_forest,0,0.12,0.13,5
diabetici,random_forest,0,0.13,0.14,10
diabetici,random_forest,0,0.14,0.15,5
diabetici,random_forest,0,0.15,0.16,11
diabetici,random_forest,0,0.16,0.17,9
diabetici,random_forest,0,0.17,0.18,9
diabetici,random_forest,0,0.18,0.19,8
diabetici,random_forest,0,0.19,0.2,16
diabetici,random_forest,0,0.2,0.21,9
diabetici,random_forest,0,0.21,0.22,18
diabetici,random_forest,0,0.22,0.23,8
diabetici,random_forest,0,0.23,0.24,5
diabetici,random_forest,0,0.24,0.25,6
diabetici,random_forest,0,0.25,0.26,6
diabetici,random_forest,0,0.26,0.27,5
diabetici,random_forest,0,0.27,0.28,9
diabetici,random_forest,0,0.28,0.29,4
diabetici,random_forest,0,0.29,0.3,2
diabetici,random_forest,0,0.3,0.31,3
diabetici,random_forest,0,0.31,0.32,2
diabetici,random_forest,0,0.32,0.33,2
diabetici,random_forest,0,0.33,0.34,0
diabetici,random_forest,0,0.34,0.35000000000000003,0
diabetici,random_forest,0,0.35000000000000003,0.36,1
diabetici,random_forest,0,0.36,0.37,0
diabetici,random_forest,0,0.37,0.38,1
diabetici,random_forest,0,0.38,0.39,1
diabetici,random_forest,0,0.39,0.4,0
diabetici,random_forest,0,0.4,0.41000000000000003,0
diabetici,random_forest,0,0.41000000000000003,0.42,0
diabetici,random_forest,0,0.42,0.43,2
diabetici,random_forest,0,0.43,0.44,1
diabetici,random_forest,0,0.44,0.45,0
diabetici,random_forest,0,0.45,0.46,0
diabetici,random_forest,0,0.46,0.47000000000000003,0
diabetici,random_forest,0,0.47000000000000003,0.48,0
diabetici,random_forest,0,0.48,0.49,0
diabetici,random_forest,0,0.49,0.5,0
diabetici,random_forest,0,0.5,0.51,0
diabetici,random_forest,0,0.51,0.52,0
diabetici,random_forest,0,0.52,0.53,0
diabetici,random_forest,0,0.53,0.54,0
diabetici,random_forest,0,0.54,0.55,0
diabetici,random_forest,0,0.55,0.56,0
diabetici,random_forest,0,0.56,0.5700000000000001,0
diabetici,random_forest,0,0.5700000000000001,0.58,0
diabetici,random_forest,0,0.58,0.59,0
diabetici,random_forest,0,0.59,0.6,0
diabetici,random_forest,0,0.6,0.61,0
diabetici,random_forest,0,0.61,0.62,0
diabetici,random_forest,0,0.62,0.63,0
diabetici,random_forest,0,0.63,0.64,0
diabetici,random_forest,0,0.64,0.65,0
diabetici,random_forest,0,0.65,0.66,0
diabetici,random_forest,0,0.66,0.67,0
diabetici,random_forest,0,0.67,0.68,0
diabetici,random_forest,0,0.68,0.6900000000000001,0
diabetici,random_forest,0,0.6900000000000001,0.7000000000000001,0
diabetici,random_forest,0,0.7000000000000001,0.71,0
diabetici,random_forest,0,0.71,0.72,0
diabetici,random_forest,0,0.72,0.73,0
diabetici,random_forest,0,0.73,0.74,0
diabetici,random_forest,0,0.74,0.75,0
diabetici,random_forest,0,0.75,0.76,0
diabetici,random_forest,0,0.76,0.77,0
diabetici,random_forest,0,0.77,0.78,0
diabetici,random_forest,0,0.78,0.79,0
diabetici,random_forest,0,0.79,0.8,0
diabetici,random_forest,0,0.8,0.81,0
diabetici,random_forest,0,0.81,0.8200000000000001,0
diabetici,random_forest,0,0.8200000000000001,0.8300000000000001,0
diabetici,random_forest,0,0.8300000000000001,0.84,0
diabetici,random_forest,0,0.84,0.85,0
diabetici,random_forest,0,0.85,0.86,0
diabetici,random_forest,0,0.86,0.87,0
diabetici,random_forest,0,0.87,0.88,0
diabetici,random_forest,0,0.88,0.89,0
diabetici,random_forest,0,0.89,0.9,0
diabetici,random_forest,0,0.9,0.91,0
diabetici,random_forest,0,0.91,0.92,0
diabetici,random_forest,0,0.92,0.93,0
diabetici,random_forest,0,0.93,0.9400000000000001,0
diabetici,random_forest,0,0.9400000000000001,0.9500000000000001,0
diabetici,random_forest,0,0.9500000000000001,0.96,0
diabetici,random_forest,0,0.96,0.97,0
diabetici,random_forest,0,0.97,0.98,0
diabetici,random_forest,0,0.98,0.99,0
diabetici,random_forest,0,0.99,1.0,0
diabetici,random_forest,1,0.0,0.01,0
diabetici,random_forest,1,0.01,0.02,0
diabetici,random_forest,1,0.02,0.03,0
diabetici,random_forest,1,0.03,0.04,0
diabetici,random_forest,1,0.04,0.05,0
diabetici,random_forest,1,0.05,0.06,0
diabetici,random_forest,1,0.06,0.07,0
diabetici,random_forest,1,0.07,0.08,1
diabetici,random_forest,1,0.08,0.09,0
diabetici,random_forest,1,0.09,0.1,0
diabetici,random_forest,1,0.1,0.11,1
diabetici,random_forest,1,0.11,0.12,1
diabetici,random_forest,1,0.12,0.13,0
diabetici,random_forest,1,0.13,0.14,0
diabetici,random_forest,1,0.14,0.15,1
diabetici,random_forest,1,0.15,0.16,2
diabetici,random_forest,1,0.16,0.17,3
diabetici,random_forest,1,0.17,0.18,1
diabetici,random_forest,1,0.18,0.19,4
diabetici,random_forest,1,0.19,0.2,3
diabetici,random_forest,1,0.2,0.21,3
diabetici,random_forest,1,0.21,0.22,2
diabetici,random_forest,1,0.22,0.23,6
diabetici,random_forest,1,0.23,0.24,0
diabetici,random_forest,1,0.24,0.25,8
diabetici,random_forest,1,0.25,0.26,4
diabetici,random_forest,1,0.26,0.27,6
diabetici,random_forest,1,0.27,0.28,1
diabetici,random_forest,1,0.28,0.29,4
diabetici,random_forest,1,0.29,0.3,0
diabetici,random_forest,1,0.3,0.31,4
diabetici,random_forest,1,0.31,0.32,2
diabetici,random_forest,1,0.32,0.33,4
diabetici,random_forest,1,0.33,0.34,0
diabetici,random_forest,1,0.34,0.35000000000000003,2
diabetici,random_forest,1,0.35000000000000003,0.36,3
diabetici,random_forest,1,0.36,0.37,0
diabetici,random_forest,1,0.37,0.38,0
diabetici,random_forest,1,0.38,0.39,0
diabetici,random_forest,1,0.39,0.4,1
diabetici,random_forest,1,0.4,0.41000000000000003,1
diabetici,random_forest,1,0.41000000000000003,0.42,0
diabetici,random_forest,1,0.42,0.43,0
diabetici,random_forest,1,0.43,0.44,0
diabetici,random_forest,1,0.44,0.45,0
diabetici,random_forest,1,0.45,0.46,0
diabetici,random_forest,1,0.46,0.47000000000000003,0
diabetici,random_forest,1,0.47000000000000003,0.48,0
diabetici,random_forest,1,0.48,0.49,0
diabetici,random_forest,1,0.49,0.5,0
diabetici,random_forest,1,0.5,0.51,0
diabetici,random_forest,1,0.51,0.52,0
diabetici,random_forest,1,0.52,0.53,0
diabetici,random_forest,1,0.53,0.54,0
diabetici,random_forest,1,0.54,0.55,0
diabetici,random_forest,1,0.55,0.56,0
diabetici,random_forest,1,0.56,0.5700000000000001,0
diabetici,random_forest,1,0.5700000000000001,0.58,0
diabetici,random_forest,1,0.58,0.59,0
diabetici,random_forest,1,0.59,0.6,0
diabetici,random_forest,1,0.6,0.61,0
diabetici,random_forest,1,0.61,0.62,0
diabetici,random_forest,1,0.62,0.63,0
diabetici,random_forest,1,0.63,0.64,0
diabetici,random_forest,1,0.64,0.65,0
diabetici,random_forest,1,0.65,0.66,0
diabetici,random_forest,1,0.66,0.67,0
diabetici,random_forest,1,0.67,0.68,0
diabetici,random_forest,1,0.68,0.6900000000000001,0
diabetici,random_forest,1,0.6900000000000001,0.7000000000000001,0
diabetici,random_forest,1,0.7000000000000001,0.71,0
diabetici,random_forest,1,0.71,0.72,0
diabetici,random_forest,1,0.72,0.73,0
diabetici,random_forest,1,0.73,0.74,0
diabetici,random_forest,1,0.74,0.75,0
diabetici,random_forest,1,0.75,0.76,0
diabetici,random_forest,1,0.76,0.77,0
diabetici,random_forest,1,0.77,0.78,0
diabetici,random_forest,1,0.78,0.79,0
diabetici,random_forest,1,0.79,0.8,0
diabetici,random_forest,1,0.8,0.81,0
diabetici,random_forest,1,0.81,0.8200000000000001,0
diabetici,random_forest,1,0.8200000000000001,0.8300000000000001,0
diabetici,random_forest,1,0.8300000000000001,0.84,0
diabetici,random_forest,1,0.84,0.85,0
diabetici,random_forest,1,0.85,0.86,0
diabetici,random_forest,1,0.86,0.87,0
diabetici,random_forest,1,0.87,0.88,0
diabetici,random_forest,1,0.88,0.89,0
diabetici,random_forest,1,0.89,0.9,0
diabetici,random_forest,1,0.9,0.91,0
diabetici,random_forest,1,0.91,0.92,0
diabetici,random_forest,1,0.92,0.93,0
diabetici,random_forest,1,0.93,0.9400000000000001,0
diabetici,random_forest,1,0.9400000000000001,0.9500000000000001,0
diabetici,random_forest,1,0.9500000000000001,0.96,0
diabetici,random_forest,1,0.96,0.97,0
diabetici,random_forest,1,0.97,0.98,0
diabetici,random_forest,1,0.98,0.99,0
diabetici,random_forest,1,0.99,1.0,0
non diabetici,random_forest,0,0.0,0.01,0
non diabetici,random_forest,0,0.01,0.02,17
non diabetici,random_forest,0,0.02,0.03,87
non diabetici,random_forest,0,0.03,0.04,178
non diabetici,random_forest,0,0.04,0.05,273
non diabetici,random_forest,0,0.05,0.06,437
non diabetici,random_forest,0,0.06,0.07,520
non diabetici,random_forest,0,0.07,0.08,471
non diabetici,random_forest,0,0.08,0.09,365
non diabetici,random_forest,0,0.09,0.1,282
non diabetici,random_forest,0,0.1,0.11,218
non diabetici,random_forest,0,0.11,0.12,192
non diabetici,random_forest,0,0.12,0.13,154
non diabetici,random_forest,0,0.13,0.14,115
non diabetici,random_forest,0,0.14,0.15,79
non diabetici,random_forest,0,0.15,0.16,79
non diabetici,random_forest,0,0.16,0.17,52
non diabetici,random_forest,0,0.17,0.18,48
non diabetici,random_forest,0,0.18,0.19,35
non diabetici,random_forest,0,0.19,0.2,27
non diabetici,random_forest,0,0.2,0.21,14
non diabetici,random_forest,0,0.21,0.22,16
non diabetici,random_forest,0,0.22,0.23,15
non diabetici,random_forest,0,0.23,0.24,16
non diabetici,random_forest,0,0.24,0.25,8
non diabetici,random_forest,0,0.25,0.26,11
non diabetici,random_forest,0,0.26,0.27,2
non diabetici,random_forest,0,0.27,0.28,7
non diabetici,random_forest,0,0.28,0.29,4
non diabetici,random_forest,0,0.29,0.3,2
non diabetici,random_forest,0,0.3,0.31,2
non diabetici,random_forest,0,0.31,0.32,2
non diabetici,random_forest,0,0.32,0.33,0
non diabetici,random_forest,0,0.33,0.34,1
non diabetici,random_forest,0,0.34,0.35000000000000003,1
non diabetici,random_forest,0,0.35000000000000003,0.36,0
non diabetici,random_forest,0,0.36,0.37,0
non diabetici,random_forest,0,0.37,0.38,0
non diabetici,random_forest,0,0.38,0.39,0
non diabetici,random_forest,0,0.39,0.4,0
non diabetici,random_forest,0,0.4,0.41000000000000003,0
non diabetici,random_forest,0,0.41000000000000003,0.42,0
non diabetici,random_forest,0,0.42,0.43,0
non diabetici,random_forest,0,0.43,0.44,0
non diabetici,random_forest,0,0.44,0.45,0
non diabetici,random_forest,0,0.45,0.46,0
non diabetici,random_forest,0,0.46,0.47000000000000003,0
non diabetici,random_forest,0,0.47000000000000003,0.48,0
non diabetici,random_forest,0,0.48,0.49,0
non diabetici,random_forest,0,0.49,0.5,0
non diabetici,random_forest,0,0.5,0.51,0
non diabetici,random_forest,0,0.51,0.52,0
non diabetici,random_forest,0,0.52,0.53,0
non diabetici,random_forest,0,0.53,0.54,0
non diabetici,random_forest,0,0.54,0.55,0
non diabetici,random_forest,0,0.55,0.56,0
non diabetici,random_forest,0,0.56,0.5700000000000001,0
non diabetici,random_forest,0,0.5700000000000001,0.58,0
non diabetici,random_forest,0,0.58,0.59,0
non diabetici,random_forest,0,0.59,0.6,0
non diabetici,random_forest,0,0.6,0.61,0
non diabetici,random_forest,0,0.61,0.62,0
non diabetici,random_forest,0,0.62,0.63,0
non diabetici,random_forest,0,0.63,0.64,0
non diabetici,random_forest,0,0.64,0.65,0
non diabetici,random_forest,0,0.65,0.66,0
non diabetici,random_forest,0,0.66,0.67,0
non diabetici,random_forest,0,0.67,0.68,0
non diabetici,random_forest,0,0.68,0.6900000000000001,0
non diabetici,random_forest,0,0.6900000000000001,0.7000000000000001,0
non diabetici,random_forest,0,0.7000000000000001,0.71,0
non diabetici,random_forest,0,0.71,0.72,0
non diabetici,random_forest,0,0.72,0.73,0
non diabetici,random_forest,0,0.73,0.74,0
non diabetici,random_forest,0,0.74,0.75,0
non diabetici,random_forest,0,0.75,0.76,0
non diabetici,random_forest,0,0.76,0.77,0
non diabetici,random_forest,0,0.77,0.78,0
non diabetici,random_forest,0,0.78,0.79,0
non diabetici,random_forest,0,0.79,0.8,0
non diabetici,random_forest,0,0.8,0.81,0
non diabetici,random_forest,0,0.81,0.8200000000000001,0
non diabetici,random_forest,0,0.8200000000000001,0.8300000000000001,0
non diabetici,random_forest,0,0.8300000000000001,0.84,0
non diabetici,random_forest,0,0.84,0.85,0
non diabetici,random_forest,0,0.85,0.86,0
non diabetici,random_forest,0,0.86,0.87,0
non diabetici,random_forest,0,0.87,0.88,0
non diabetici,random_forest,0,0.88,0.89,0
non diabetici,random_forest,0,0.89,0.9,0
non diabetici,random_forest,0,0.9,0.91,0
non diabetici,random_forest,0,0.91,0.92,0
non diabetici,random_forest,0,0.92,0.93,0
non diabetici,random_forest,0,0.93,0.9400000000000001,0
non diabetici,random_forest,0,0.9400000000000001,0.9500000000000001,0
non diabetici,random_forest,0,0.9500000000000001,0.96,0
non diabetici,random_forest,0,0.96,0.97,0
non diabetici,random_forest,0,0.97,0.98,0
non diabetici,random_forest,0,0.98,0.99,0
non diabetici,random_forest,0,0.99,1.0,0
non diabetici,random_forest,1,0.0,0.01,0
non diabetici,random_forest,1,0.01,0.02,0
non diabetici,random_forest,1,0.02,0.03,2
non diabetici,random_forest,1,0.03,0.04,6
non diabetici,random_forest,1,0.04,0.05,16
non diabetici,random_forest,1,0.05,0.06,21
non diabetici,random_forest,1,0.06,0.07,26
non diabetici,random_forest,1,0.07,0.08,24
non diabetici,random_forest,1,0.08,0.09,41
non diabetici,random_forest,1,0.09,0.1,23
non diabetici,random_forest,1,0.1,0.11,25
non diabetici,random_forest,1,0.11,0.12,23
non diabetici,random_forest,1,0.12,0.13,16
non diabetici,random_forest,1,0.13,0.14,22
non diabetici,random_forest,1,0.14,0.15,11
non diabetici,random_forest,1,0.15,0.16,16
non diabetici,random_forest,1,0.16,0.17,16
non diabetici,random_forest,1,0.17,0.18,12
non diabetici,random_forest,1,0.18,0.19,9
non diabetici,random_forest,1,0.19,0.2,5
non diabetici,random_forest,1,0.2,0.21,3
non diabetici,random_forest,1,0.21,0.22,8
non diabetici,random_forest,1,0.22,0.23,6
non diabetici,random_forest,1,0.23,0.24,4
non diabetici,random_forest,1,0.24,0.25,2
non diabetici,random_forest,1,0.25,0.26,5
non diabetici,random_forest,1,0.26,0.27,1
non diabetici,random_forest,1,0.27,0.28,4
non diabetici,random_forest,1,0.28,0.29,2
non diabetici,random_forest,1,0.29,0.3,2
non diabetici,random_forest,1,0.3,0.31,1
non diabetici,random_forest,1,0.31,0.32,2
non diabetici,random_forest,1,0.32,0.33,0
non diabetici,random_forest,1,0.33,0.34,2
non diabetici,random_forest,1,0.34,0.35000000000000003,1
non diabetici,random_forest,1,0.35000000000000003,0.36,0
non diabetici,random_forest,1,0.36,0.37,0
non diabetici,random_forest,1,0.37,0.38,0
non diabetici,random_forest,1,0.38,0.39,0
non diabetici,random_forest,1,0.39,0.4,0
non diabetici,random_forest,1,0.4,0.41000000000000003,0
non diabetici,random_forest,1,0.41000000000000003,0.42,0
non diabetici,random_forest,1,0.42,0.43,0
non diabetici,random_forest,1,0.43,0.44,0
non diabetici,random_forest,1,0.44,0.45,0
non diabetici,random_forest,1,0.45,0.46,0
non diabetici,random_forest,1,0.46,0.47000000000000003,0
non diabetici,random_forest,1,0.47000000000000003,0.48,0
non diabetici,random_forest,1,0.48,0.49,0
non diabetici,random_forest,1,0.49,0.5,0
non diabetici,random_forest,1,0.5,0.51,0
non diabetici,random_forest,1,0.51,0.52,0
non diabetici,random_forest,1,0.52,0.53,0
non diabetici,random_forest,1,0.53,0.54,0
non diabetici,random_forest,1,0.54,0.55,0
non diabetici,random_forest,1,0.55,0.56,0
non diabetici,random_forest,1,0.56,0.5700000000000001,0
non diabetici,random_forest,1,0.5700000000000001,0.58,0
non diabetici,random_forest,1,0.58,0.59,0
non diabetici,random_forest,1,0.59,0.6,0
non diabetici,random_forest,1,0.6,0.61,0
non diabetici,random_forest,1,0.61,0.62,0
non diabetici,random_forest,1,0.62,0.63,0
non diabetici,random_forest,1,0.63,0.64,0
non diabetici,random_forest,1,0.64,0.65,0
non diabetici,random_forest,1,0.65,0.66,0
non diabetici,random_forest,1,0.66,0.67,0
non diabetici,random_forest,1,0.67,0.68,0
non diabetici,random_forest,1,0.68,0.6900000000000001,0
non diabetici,random_forest,1,0.6900000000000001,0.7000000000000001,0
non diabetici,random_forest,1,0.7000000000000001,0.71,0
non diabetici,random_forest,1,0.71,0.72,0
non diabetici,random_forest,1,0.72,0.73,0
non diabetici,random_forest,1,0.73,0.74,0
non diabetici,random_forest,1,0.74,0.75,0
non diabetici,random_forest,1,0.75,0.76,0
non diabetici,random_forest,1,0.76,0.77,0
non diabetici,random_forest,1,0.77,0.78,0
non diabetici,random_forest,1,0.78,0.79,0
non diabetici,random_forest,1,0.79,0.8,0
non diabetici,random_forest,1,0.8,0.81,0
non diabetici,random_forest,1,0.81,0.8200000000000001,0
non diabetici,random_forest,1,0.8200000000000001,0.8300000000000001,0
non diabetici,random_forest,1,0.8300000000000001,0.84,0
non diabetici,random_forest,1,0.84,0.85,0
non diabetici,random_forest,1,0.85,0.86,0
